,image_link,group_id,entity_name,entity_value,extracted_text
307,https://m.media-amazon.com/images/I/71om5sNcHSL.jpg,308856,item_weight,10 kilogram,"6 dcools Well fed: Well bred. INTRODUCING UPTIMUM PERFORMANGE FOR ADULT Optimum ratio of protein and energy: Contains high quality proteins, vitamins and minerals: Easily digestible: BIOPLEX MYC@OSORB Yea-sacc ENRICHED With Net wt: 10 Kg ONLY 1299"
308,https://m.media-amazon.com/images/I/51iLFnog-TL.jpg,993359,item_weight,200 gram,"Variety Cumin Jo Item Form more Powders, Seeds CHOICE @n Net Quantity 200.0 Gram Diet Type Vegetarian"
309,https://m.media-amazon.com/images/I/71ZTyrP+83L.jpg,731432,item_weight,100 gram,For Better Results We Recommend Minimum 90 Day's Usage i.e: 3 Packs Each of BRESTONE Cream & Capsule Hassnar'$ S Hass BPESTQ BQES Hassnar $ CARE CAPS BODY CARI BQESTONE BODY CARE CAPSULE For Feminine BRE Beauty: BODY MA BQE Hassnar' $ 90 Capsules BODY M TM BRESTONE' BODY MASSAGE CREAM 100 gm
310,https://m.media-amazon.com/images/I/71IXiyI6MgL.jpg,639090,item_weight,315.0 gram,"Mon Cheri Cherry Liqueur Chocolates Box 315g Chocolates Ingredients: Semi-dark chocolate 49% (sugar; cocoa mass; cocoa butter; emulsifier lecithin (SOY}; vanillin) sugar; cherry (18%} liqueur 13% (glucose syrup, water; alcohol sugar; flavourings) cocoa butter contain MILK COMPONENTS Nutrition per 1009: Energy (ka) 19027455 Best before: see print Fat 2039 Content (net): 3159 of which saturates Store at a place and protected from heat. Carbohydrates_ 52.85_ of which suzar 483 Protein_ 39 Salt Dg DFB Delicious Food & Beverages Ltd, 71-75 Shelton Street; London; WCZH 9Q May 1329 dry"
311,https://m.media-amazon.com/images/I/71as9Ior9hL.jpg,299791,item_weight,22.0 gram,Product parameters Photo Custom name J Custom name 2 8 Custom date 8 50.5 mm 0 Custom text 1 29 mm Weight: Approx 229 Length: 58+5 cm Collection: Necklace Material: Stainless Steel Note: Product dimensions are manually measured and may have marginal errors
312,https://m.media-amazon.com/images/I/71MG6eEeFZS.jpg,965518,voltage,18.0 volt,CoreBv Fo
313,https://m.media-amazon.com/images/I/81uaGW5FXGL.jpg,523149,item_weight,4.0 gram,Safty Hypoallergenic Net Weight: 4g /Piece No Fade Durable Tmm Solid Comfortable (0.28inch) 0 F 9 Thickness:1.7mm 26.54mm (1.04in) 81 18K Gold Plated Ours: Smooth Surface No Jagged No Fading Others: V RoughSurface Severe Jagged Rustand Fade E 0 Qawi@
314,https://m.media-amazon.com/images/I/81flV4kwOwL.jpg,449021,item_weight,8.0 ounce,3 venum VenIk
315,https://m.media-amazon.com/images/I/51xK4g4F03S.jpg,271537,voltage,240.0 volt,9 01 0 61299702065061
316,https://m.media-amazon.com/images/I/51R15QuIuyL.jpg,271537,voltage,12.0 volt,The flow rate is about 12 liters minute 9n ~
317,https://m.media-amazon.com/images/I/51vgDwEY7xL.jpg,271537,voltage,12.0 volt,1 < R DC 12V 0 3.8cm 1.Sinch 8
318,https://m.media-amazon.com/images/I/81JoUrtkpmL.jpg,459516,item_volume,1.69 fluid ounce,"BELLE &Hll Plus de 15 ans Fabriques en France d'experience dans le Sud Ouest Demarche sourcing Proximite & Perennite de qualite Audits reguliers aupres Labellise PHYTOLIA de nos fournisseurs BELLE bELLE cbIU <bII MASQUE S8rmAsf HYDRATANT BELLE #ybratiNG bELLE 3erh8y inG &bll &bll Wsoge Face Dourrache Bastilles REL AXATiON PRGp4C relaxaTion alimenta re Dictary supelcr €+ allmentairc Dictory 5Oml L Hucnto 5Oml Dxo ""cait Oon VOunt McnRot Fr"" OJ, #od Ov5r H€ doi 1.69 fl.oz 1.69 fl.oz )ioo BELLE ablu i6 € SErUm Iclat Uuminoling eko 050 |loz Vi4te Face :raGe buppiemca"" Te Wrum Amu aGi#G Eeentiont onrioo"
319,https://m.media-amazon.com/images/I/81VXdzB0RVL.jpg,373285,item_volume,64.0 fluid ounce,Naked STRAWBERRY 120 L BANANA BEn6 SERVING NO BLEND OF 4JUICES PARTHALLY FROM CONCENTRATE SUGAR WITH OTHER NATURAL FLAVORS Go8 Project ADDED* VERIFIED 84 FL 02 (2 QT) L.89L nongmoproject.org
320,https://m.media-amazon.com/images/I/819iiEopcWL.jpg,373285,item_volume,8.0 fluid ounce,"100% JUICE JGCEDROTCORCENTREREY PUTEE APpE JUICE FROM CONCENTRATE (WATER, apple JuIce CONCENTRATE), Banana PuReet, NuitionFacts  ORANGE JUICE, NATURAL FLAVORS. 8 servings per bottle tRainforest Alliance Certifiedm Serving size 8 fl 0z (2AOmL)  Amount Per Serving gcedpes Galores 120 Our ReNEWabottle"" is 100% recycled plastic % Daily Value* continue the cycle Total Fat Og 0% and recyclel Saturated Fat Og 0% To GET INVOLVED G0 To G 00D NES SoUtSIdE.CoM Trans Fat Og Cholestero| Omg 0% No SUGAR ADDED* ""Notalowcaloriefood. See Sodium 5mg 0% nutrition panelfor information Total Carb: 30g 11% onsugar andcaloriecontent: Dietary Fiber Og 0% Total Sugars 239 Incl: Og Added Sugars 0% Goodses Protein Ig No PRESERVATIVES ADDED No SUgAR AddEd"" Vitamin D Omcg 0% GLUTEN FREE VEGAN""' Calcium 20mg 2% JUICES FROM' Iron 0. 2% 94 Potassium 10% strawberries Vitamin € 20% 7Y apples #The % Value (DV) tells you how much a nutrient in & of food contributes to a daily y diee | bananas 2,000 calories a day is used for general nutriton advice. hint of ALL SUGARS COME FROM THE FRUIT orange ANDIOR VEGETABLES 'per bottle #visit our website for more information on our vegan claim BY: FUNEBuice co. 838} NAKED JUicE co. PERISHABLE REEGE ME-HL 5c DEP Keep Refrigerated GEEs4@SsgeuuzeDents CALL (877) 858-4237 nakedjuice.com Separaion WEturai 1 82592119464 Tann Amg 460mg T8mg Daily"
321,https://m.media-amazon.com/images/I/81OYyqNGOmL.jpg,373285,item_volume,8.0 fluid ounce,"100% JUICE INGREDIENTS: STRAWBERRY PUREE, Apple JUice FROM ConceNTRaTe (WAteR; apple JuIce CONCENTRATE), Banana PUREEt Nutrition Facts ORANGE JUICE, NAtuRAl FLAVORS. 8 servings per bottle tRainforest Alliance Certifiedtm Serving size 8 fl 0z (24OmL) Amount Per Serving Calores_120 % Daily Value* Total Fat Og 0% Saturated Fat Og Trans Fat Og Cholesterol 0% Sodium 0% Total Carb: 30g 11% Dietary Fiber Og 0% Total Sugars 23g_ Incl Og Added Sugars 0% Protein 1g Vitamin D Omcg_ O% Calcium 20mg 2% Iron 0.4mg_ 2% Potassium 460mg 109 Vitamin C 18mg 209 *The   % Daily Value (DV) tells you how much a nutrient in a serving 0f food contributes to a daily diet  2,000  calories & day is used for general nutrition advice. ALL SUGARS COME FROM THE FRUIT ANDZOR VEGETABLES, 0% Omg 5mg"
322,https://m.media-amazon.com/images/I/91zZGVgZh+L.jpg,881883,item_weight,13.0 ton,6 6 % 5 & 3 69 2 9 0 k 3 5 5 3 9 6 Soft Breathable 0 0 6 1 1 1 6 1 [ 1 1 } 0 [ 0 [ 1 { 8 1 6 0 1 2 1 1 L 1 1 1 1 1 F { | 2 Airy
323,https://m.media-amazon.com/images/I/71U6lF5xVsL.jpg,648011,voltage,"[220.0, 240.0] volt","PHILIPS personal wireless hue Uighting White E27 k hue 1100 WoRKS alexa works Ok Google Home app setup with @ 360', CRI: 80 LED, 2700K 220- Saatenrawyovtamwsh Y Buerorthers cornd  aeatts Kue troet t denator re t Ioei Wearetaek 1 Rtt ctto Atws Aheerarnad ana, Ceoratttkt 1 ~vee Litar trxnsva er  exua Kns{ caw eaatntoetit 1100 Stke eates Kasie Ptaattre 1 tt Aeeaveetavan n6uad4 ) Ualre Neeattt PHILIPS Etunrearnarteay%a ensedEnaanNe ntatsitriatit eheslensweitaa na kineodttny white 1 Tedwt With Aeet ele LNudtNt with 9 Googlc E s4me5 1 1 1  2700K lumen 1055 1 1 1 3 9.5w 50/60Hz -240v- 8 8"
324,https://m.media-amazon.com/images/I/81-qTUhd0eL.jpg,211213,wattage,1000.0 watt,SSS GRILL FUNCTION 1000 W barbecue for crispy dishes grilled
325,https://m.media-amazon.com/images/I/81MuNrz5V4L.jpg,211213,wattage,800.0 watt,"SSS MULTIFUNCTIONAL 800 W microwave for heating, cooking and grilling"
326,https://m.media-amazon.com/images/I/51PKOVajYoL.jpg,523149,item_weight,4.4 gram,Tmm about:4 40 8925
327,https://m.media-amazon.com/images/I/71FO3i3r+US.jpg,630390,item_weight,750 gram,"PLANT-BA SED | VEGAN HIGH PERFORMANCE 18g PER PROTEINNG 4g PER BCAASRVING BRAIN MCTs KETO FRIENDLY SUNWARRIOR 0 PROTEIN WARRIOR BLEND USDA POWDERED DRINK MIX WITH SWEETENER ORGANIC US-oRG-006 non-EU Agriculture Net Weight750g Vanilla, FLAVOURED"
328,https://m.media-amazon.com/images/I/71r5a-F3-BS.jpg,630390,item_weight,750 gram,Itiun Wot PLANT-BASED | VEGAN R HIGH PERFORMANCE PROTEIN 4g BCAASRVING BRAIN MCTs PER 25g SERVING PER 25g Di KETO FRIENDLY SUNWARRIOR Eu PROTEIN WARRIOR BLEND POWDERED DRUNKMIXWITHSWEETENER USDA ORGANIC US-org-006 non-EU Agriculture FLAVOURED Net Weight750 g Mde IEt eWNHM 0i78 Ln 18g 46tint Jte salrb 44n Arart Tab Daandin Abalt Vean Vz L9Snus 4a FAkar E (KNN Ntawnn Vanilla
329,https://m.media-amazon.com/images/I/81mBfsyl+DL.jpg,375816,item_weight,123.0 gram,"3 4 1 {EURIG GENUINE K-CUP?PODS 3 5 4 4 {KEURIG GENUINE K-CUPPODS STARBUCKSO MEDIUM ROAST COFFEE WITH 2 X CAFFEINEt IO5 PE *NO; NATURALLY FOUND 7 RECYCLABLE GROUND COFFEE WITh COFFEE EXTRACTS 10 K-CUPePODS PEEL, EMPTY, RECYCLE_ 10 ~ 0.43 02 (12.3 g) / EA NET WT 4,3 02 (123 g) *NOT RECYCLED IN ALL COMMUNITIES: 1 4 4 5 CAFFEINE With EXTRACTS COFFEE"
330,https://m.media-amazon.com/images/I/714cnffNW3L.jpg,375816,item_weight,123.0 gram,"76 49 B 3 8 1 X(EURIG GENUINE K-CUPOPODS STARBUCKSC MEDIUM ROAST COFFEE WITH 2X CAFFEINEt NATURALLY FOUND 2 RECYCLABLE GROUND COFFEE WITH COFFEE EXTRACTS 10 K-CUPePODS PEEL, EMPTY, RECYCLE: 10 ~ 0.43 02 (12.3 g) / EA NET WT 4,3 02 (123 g) *NOT RECYCLED IN ALL COMMUNITIES: 1 4 CAFFEINE With EXTRActs 'COFFEE"
331,https://m.media-amazon.com/images/I/81DMfLssTwL.jpg,375816,item_weight,123.0 gram,"4 33 XEURIG GENUINEK-CUPOPODS STARBUCKS' MEDIUM ROAST COFFEE WITH U 2X CAFFEINEt NATURALLY FOUND 7 V GROUND COFFEE WTH COFFEEE REGPCOBLE 02 (12.3 g) /EA NET WT 4,302 (128g) 10 RGECUpoPODs 10 ""ROFRECHCLED NALL COMMUNIIES #NOT 62/42T6 0 4 lA 010MM/ POS [AmM 6 ""FfHH 0 1 1 1 7 CAFFEING with EXTRACTS 'COFFEE 1 1 EXTRACtS 0 -0.43"
332,https://m.media-amazon.com/images/I/81M9xG3reDL.jpg,375816,item_weight,123.0 gram,"2 XEURIG GENUINE K-CUp?PODS W STARBUCKS@ MEDIUM ROAST COFFEE WITH M 2X CAFFEINEt NATURALLY  FOUND IOPeGrcowBie K-CUPPODs GROUND  WIth COFFEE E ""ROFRECVMPTY RECYCLE EXTRACtS M ""NOT RECYCLED IN ALC COMMUNITIES 10 = 0.4302(123g) /EA NET WT4.302 (123g) ~88 ss 6 Ni KNn S  0 V 0 V 0 1 1 1 1 1 CAFFEINE With EXTRActs COFFEe 1 0 COFFEE  1"
333,https://m.media-amazon.com/images/I/71BqZJVE4kL.jpg,375816,item_weight,123.0 gram,"XKEURIG GENUINE K-CUPOPODS T # E S T A R B U € K $ R 0  $ T STARBUCKS MEDIUM ROAST COFFEE WITH NATURALLY 2X CAFFEINEt FOUND 7 GROUND COFFEE WHTh COFFEE EXTRACTS 10 REGYCPOABLE 10-0.4302 (12.3g) /EA PEEL, EMPTY, RECYCLE: NET WT 4,3 02 (123g) #NOT RECYCLED IN ALL COMMUNITIES: CAFFEINE With EXTRActs 'COFFEE"
334,https://m.media-amazon.com/images/I/81L5qqZU1NL.jpg,375816,item_weight,8.0 ounce,"It's easy to brew the cup: GET MORE FROM A GREAT CUP OF STARBUCKS COFFEE 8oz Use 8-0z setting on your brewer: The rich, flavorful taste you love comes with twice the BREW Press the Brew button. caffeine of coffee in a traditional Starbucks' K-Cup We've combined our House Blend with coffee Add milkor sugar; or enjoy as is. extracts, a source of caffeine naturally found in coffee beans, to give you an extra boost to take on the Store unused at room temperature. Committed to 100% STARBUCKS Ethical Coffee Sourcing in partnership with RE WARDS CONSERVATION Let us treat you- INTERNATIONAL join Starbucks@ Rewards today: starbucks com/morestars starbucks. com/social-impact Only Genuine K-Cup"" Pods are CAUTION: POD IS HOT. ALLOW TO COOL AFTER USE: X(EURIG GENUINE K-CUP'PODS optimally designed by Keurigs PEEL EMPTY RECYCLE for your Keurig? coffee maker Starting at puncture; Compost or dispose Check locally* to to deliver the perfect beverage in every cup. lid and dispose: of grounds: (Filtercanremain;) recycle empty cup."" #Not recycled in all communities. Visit Keurig com/recyclable to learn more: perfect pod. day: 'pods . peel"
335,https://m.media-amazon.com/images/I/717z1HKi8oL.jpg,375816,item_weight,123.0 gram,"{EURIG GENUINE K-CUP'PODS STARBUCKSQ MEDIUM ROAST 3.73 in COFFEE WITH 2X CAFFEINEt NATURALLY FOUND 7 3e RECYCLABLE GROUND COFFEE WITH COFFEE EXTRACTS 10 K-CUPePODS PEEL, EMPTY; RECYCLE_ 10- 0.43 02(12.3 g) / EA NET WT 4,3 02(123 g) ""NOT RECYCLED IN ALL COMMUNITIES. CAFFEINE With EXTRAct5 'COFFEE '"
336,https://m.media-amazon.com/images/I/71J+30S5EDL.jpg,750220,item_weight,200 gram,Gourmet Healthy Nutritious Tenheeet Nutritious Gourmeich_ Rich Rich ritious Gourmat Nutrition IU EE Nutritious Rich Mutritious Gourmet Gourmet Healthi ich Nutri purmet Gor met 1 L Health urmet met 6 Gourmet in Nutritin ich ourmet G Rich 02 SArSFUCTIDT Origin: Afghan 200G (Happilo bite: every' Delighti Zero Cholesterol Dried Premium Anjeer Afghani ~e8 F9%2 Super ( {cooe Super Tasty
337,https://m.media-amazon.com/images/I/71A2oqx3rmL.jpg,299791,item_weight,56 gram,"Product Details Total Circumference:28"" Circumference around 3 turns:9.5"" Circumference around 4 turns:7"" 6mm 108pcs Net Weight:56g -1.97"" 1.57"""
338,https://m.media-amazon.com/images/I/91-tHcMlZzL.jpg,489118,item_weight,320.0 gram,cHURR ERf4 ECONOMICO Ingrediented de Gran Calidad {ice PACK 320g 3208
339,https://m.media-amazon.com/images/I/71NFYx8fBXL.jpg,489118,item_weight,320.0 gram,"F 85 Santa Ana 85 Informacion IR' 309** 303 100g Valor energetico 8% 529kcal' 159kcal Grasas 33,29 10,0 g 14% delas cuales saturadas 459 149 7% Hidratos decarbono 49,0g 147g delos cualesazicares 029 <1% Fibra alimentaria 5,1g 159 Proteinas 61g 183 Sal 13g 04g 6% Kat= asnea de Retereneia de 4Q adulto medio (8400 RJ / 2000 Glebfseesdades indwisales pueden Variar dependiendo del ** yotros factores, media. Esta contiene JU-IL porciones. neto: 390 0 marca nutricional 'pepsico e una Www: 662k 2206k 059  fisico ' 30g-porcion = bolsa = Peso"
340,https://m.media-amazon.com/images/I/61vlGd51PeL.jpg,844474,item_weight,0.88 pound,1.Name: School Backpack 2.Szie: 44(HJx3O(L)x14(W)cm 17.2*11.7x5.5 inch 3.Gender: Students Kids 4.Material: 600D Polyester 5.Weight: 0.88lb IMAGE 1 6.There is a night reflective device 5 Sinches 11.7 inches
341,https://m.media-amazon.com/images/I/61ZBhPKQ2xL.jpg,563130,item_weight,8.0 gram,"Please Take Off the Case Before Charging Cantt Charge with Case On ) 72 3 79 474, 58, 797 1,6d WED 28"
342,https://m.media-amazon.com/images/I/51zeZBf-HcL.jpg,179080,voltage,36.0 volt,Ciclo 1000 veces Desmontable   35-7OKM 4-5 Horas Eaborro de energia Bateria de 36V-8AH
343,https://m.media-amazon.com/images/I/616boDUl2HL.jpg,459516,item_weight,1440 milligram,"The Intelligent HEALTH The Science of Life A SO PREMIUM Q UALITY 0 ""M 07 ORGANIC 986h TURMERIC ' 1 1L40mg Mhe CURCUMIN with Organic Black Pepper GRADV & Organic Ginger Atum 20 YEARS 0 F RESEARCH IGha 180 VEGAN CAPSULES FOOD SUPPLEMENT Gak 8"
344,https://m.media-amazon.com/images/I/61Q-ggen5XL.jpg,299791,item_weight,1.6 gram,Clasp: Spring Ring Chain Length: 46cm Weight of Pendant: 1.60g Weight of Chain: 1.40g Metal: Sterling Silver Finish: Polished Style: Plain Vc Width: Chain 1.Imm 1 C11 111122
345,https://m.media-amazon.com/images/I/8190fwx-OdL.jpg,281678,item_weight,1.2 gram,9 2 #8 3 8 8 3 9 5 ? 8 0 4 3 0 3 3 3 8 5 3 3 { } L 69 4 1 J 1 0 3 ( 8 0 0 1 3 2 3 0 | 1 0 0 8 : 3 3 3 1 5 4 8 3 } 3 2 { 7 1 0 1 8 1 1 8 1 BEARBERRY T 0 H M K A Uori 2 0 L 1 6 0 3 { | 3 { DI
346,https://m.media-amazon.com/images/I/41CKvM8JV7L.jpg,866516,item_weight,14.0 gram,1.8cm weight 14g super powered 6.Scm 10.Scm
347,https://m.media-amazon.com/images/I/71THO4WNG-L.jpg,916768,item_weight,590.0 gram,Weight 9 590 0 18.2 6 LEAK-PrOOF Microwavesafe Dishwasher safe Leakproof without lid and cutlery
348,https://m.media-amazon.com/images/I/71J-AA3BW3L.jpg,442321,item_weight,100.0 kilogram,INDUSTRIAL GRADE LoAD CAPACITY Refuse the Instability in Gaming Imm Steel Frame Triangular Structural & Dual-Frame 100 KG Load Capacity Leveling Feet Floor Compatibility
349,https://m.media-amazon.com/images/I/81PcR51hbUL.jpg,589105,item_weight,50.0 ton,UP TO 50% SPACE SAVEING IN LUGGGE
350,https://m.media-amazon.com/images/I/717XYkhGpKL.jpg,978900,item_weight,276.0 gram,"EASY TO DEMOULD Not only suitable for baking, layering, and shaping 13.66inch 1.18inch 3 (0 0 #h 7 3.93inch Can make homemade hamburgers Can make homemade cookies 276.0G Total weight"
351,https://m.media-amazon.com/images/I/61ezcEdeQcL.jpg,459516,item_weight,400.0 milligram,Im R Cu W Vf QRLLE AB AGRICULTURE 70 LOLOGIQUE LoL ESPINO 1200 comprimidos de 400mg
352,https://m.media-amazon.com/images/I/61gjCs2yeCL.jpg,459516,item_weight,90.0 gram,Ingredientes por 3 comprimidos Polvo de Espino sumidades floidas*  Carbonato de magnesio Peso neto 90 g #Producto de la agricultura ecologica FR-BIO-0I Agricultura UE / no UE Complemento alimenticio Lote/Consumir preferentamente antes del fin de (ver parte inferior envase) XOOOEJUBAH Espino Blanco Organico 400 mg - 200 comprimidos Neuf .120mg Nmg)
353,https://m.media-amazon.com/images/I/51E+rGvwO0L.jpg,752266,wattage,24.0 watt,60/80/100/120cm Voltage: 110-220V Material:Metaltacrylic Power:12/16/20/24W Color:blackwhite Color temperature: 3000K-6000K
354,https://m.media-amazon.com/images/I/811QUiTwekL.jpg,281678,item_volume,8.0 fluid ounce,"Supplement Facts Serving Size 1 tea bag (makes 8 fL. 0z) Servings Per Container 16 Amount Per Serving % DV Calories 0 AIl Herbal Ingredients: Organic chamomile flower 1300 mg Daily Value (DV) not established. Made by TRADITIONAL MEDICINALS 4515 Ross Road; Sebastopol; CA 95472 USA Certified organic by CCOF. AII Ingredients Certified Organic: Certified NON USDA GMO ORGANIC Project B VERIFIED nongmoproject org Corporation Do not use this product if you are allergic to plants in the (Asteraceae) family: Consult your healthcare practitioner to use if you are pregnant or breastfeeding: * Ihese statements have not been evaluated by the Food and Administration, This productis not intended to diagnose, treat cure or prevent any disease: daisy prior Drug"
355,https://m.media-amazon.com/images/I/71iifNw7WkL.jpg,132401,item_weight,165.0 pound,"Hemorrhoids Care Cushion Don't worry about hemorrhoid pain if you sit for a long time, and extra large, better wrapping the buttocks Weigh (=165 pounds) 16.9inch 1 Breathable fabric 6. Hollow design, circulation and ventilation relieve hemorrhoid 1inch 7*4.7 3.1inch pain"
356,https://m.media-amazon.com/images/I/51YdPlXffPL.jpg,459516,item_volume,2007.0 gallon,"Bei starkeren korperlichen betont seelischen Beschwerden Enthalt zwei hochwertige Pflanzenextrakte Exzellente bis Vertraglichkeit' Briese el al , 2007 . Maturitas , 57 (4); 405-14 gute"
357,https://m.media-amazon.com/images/I/51eGoOSfx4L.jpg,459516,item_volume,2006.0 gallon,"Weniger Hitzewallungen"" Weniger depressive Verstimmungen' 22 Verbesserte Schlafeffizienz? Uebelhack el al; 2006. Obstet Gynecol, 107 (2 Pi IJ: 247-255 et al_ 2015. Climacteric, 18 (4).559-567 Jiang"
358,https://m.media-amazon.com/images/I/61Fxk72idwL.jpg,459516,item_volume,2007.0 gallon,"Warum remifemin plus Johanniskraut? remifemin_ PLUS JOHANNISKRAUT Pflanzliches Arzneirittel Wechseljahresbeschwerden Stark und hormonfrei Pflanzlich und sehr vertraglich' Effiziente Therapie, auch nach Absetzen einer Hormontherapie Briese et al;, 2007 . Maturitas, 57 (4J: 405-14 gut"
359,https://m.media-amazon.com/images/I/61cNUSZr+EL.jpg,523149,item_weight,2.5 gram,Smm about: 25g
360,https://m.media-amazon.com/images/I/41egkCDTTML.jpg,483370,item_weight,100.0 gram,100g 3
361,https://m.media-amazon.com/images/I/6183amP6LdL.jpg,459516,item_weight,3.52 ounce,phalada pure &sure suPp08S' Triphala POWDER 100 g / 3.52 0z USDA certified organlc 70 Vams
362,https://m.media-amazon.com/images/I/61NpoOFjk6L.jpg,459516,item_weight,100 gram,"ALL NATURAL CERTIFIED ORGANIC Organic Triphala Powder Net Quantity 100 g INGREDIENTS: Haritaki , Bibhitaki"" Amla"" Organic Ingredients WUTRITION FACTSper 10dg lapprox) Energy (Kcall  356.93 Protein Igl 2,88 Carbohydrates (gl. 85.52 Sugarlgl Nil Fallgl , 0,49 906047 ""002163 ' to Natural Variations   Store in a cool & xplace Pureand Sure is a range of Certified Organic Food Products Irom Agro All of Phalada productseare sourced directly from Facressed under hygienic conditionsin & FSSC 22000 With J works Wih than 20 years of experience in Organic Agricullure, (han 2000 certified farmers across India. more about our activities, please visit: WWW. We in complete To gel a aboul Traceability Transparency: to learn how we work across the Supply Chain please wrile t0 uS info@pureandsure in For Tel:- 1800 or queries, please contact our customer care 121 0369 or write t0 us at info@pureandsure in 'Subject ! dry ! Phalada and farmers = Processing Certified [ Facility: Phalada more more Know pureandsure: ) firslhand  believe and More = experience and Organic ' Farming; executives = Feedback"
363,https://m.media-amazon.com/images/I/61DnguuYwbL.jpg,459516,item_weight,3.52 ounce,phalada pure &sure Su8RC-988+ Triphala POWDER g / 3.52 0z cortltiod organic 100
364,https://m.media-amazon.com/images/I/71khUZBj+4L.jpg,459516,item_weight,100 gram,0z 9 ptile &sure 5U8EG-085+ Triphala POWDER 13.52 100 organlc cortlica
365,https://m.media-amazon.com/images/I/715DgMR-hkL.jpg,226504,item_weight,10.5 kilogram,PRODUCT  DIMENSIONS 250 goorg mm 320 250 mm mm WEIGHT: 10.5 KG VOLUME: 20 L
366,https://m.media-amazon.com/images/I/81xqMNmhEpL.jpg,446789,maximum_weight_recommendation,300 kilogram,Arrv 5 YEARS 300 KGS 5 Years Warranty Weight Bearing Capacity Quality Verified Accomodates 2 Adults WARRAY
367,https://m.media-amazon.com/images/I/51En0fgN73L.jpg,308856,item_weight,70 gram,Tear along dotted Iine AK IMPORTS 8 God CHOB NET Wn. 70g Fonmue Heallh _ Oplimum Bhicken Rocc
368,https://m.media-amazon.com/images/I/81CYds5q79L.jpg,308856,item_weight,70 gram,CHIP CHOp CHIP CHOPS CHICKEN & COD ROLL DOG TREAT Tear along dotted line K IMPORTS 8God NET 70g Fotmad Heatih Oplimuum Fonmue Heaedh Oplimum Chicken Roce HOP WT.
369,https://m.media-amazon.com/images/I/81ssfOL5b-L.jpg,308856,item_weight,70 gram,"Benefits CHHP CHOR Muscle Development Healthy Hair Faster Wound & Injury Healing line Tear Fonmuce Oplimumv Healthy Skin Improved Heart 8 God Roce Condition 70g Right Amount Easily of Protein Digestive Fonmuc Heatih Oplimum dotted = along"" Heallh _ RK IMPORTS  Chicken Chop WT: NET"
370,https://m.media-amazon.com/images/I/61E9-xj8ciL.jpg,993359,item_weight,3.52 ounce,PRO Ered NATURE No GMO used 100% ORGANIC in production ORGANIC {IHo Mflpb E: Cumin Powder 100g 3.520z
371,https://m.media-amazon.com/images/I/617Jckaf62L.jpg,993359,item_weight,100 gram,"PRQURE No GMO used 1 100% ORGANIC in production ORGANIC (iho"" MPIFTR@ Cumin Powder 100g 3.520z 3 ORGANIC 100g 'WerE"
372,https://m.media-amazon.com/images/I/71RjWH103nS.jpg,375816,item_weight,200 gram,Uos Instant Cofee - Chicory mixture made from blends of Coffee and Cofee 609 Chicory 40% NET WEIGHT: INSTANT COFFEE: CHICORY MIXTURE 0 OtheR Chicory: 200g
373,https://m.media-amazon.com/images/I/51Ak7GKuiLL.jpg,375816,item_weight,200 gram,"Inst?M Calee . € otahe Y5 Wends 08 Cctee and Cricen ( 6 8 Cotfee 60""   Chicory 48 038 NEI WEIGHT: 204 1 1 | 8 1 1 8595e 1 8 1 7 1 Varufactured By:  1 KestLe INDIA LiMited, 2 I0t, Word Trade Centre. aakhamba Lene  New Delhi - 110 02 80 WaDe eat aueaaNenteaan 8 Jooootg 1"
374,https://m.media-amazon.com/images/I/71BTB4+8bWL.jpg,529606,item_weight,0 gram,iiimn RELAX
375,https://m.media-amazon.com/images/I/717izgnf0qL.jpg,529606,item_weight,0 gram,"No toxins & pollutants { and Biaceegadgkle water Burns with zero petro - carbon soot, unlike paraffin waX Burns upto 30 Hours [ 0 8 1 [ 5 1 { 1 [ ] [ 1"
376,https://m.media-amazon.com/images/I/918PpLvmRHL.jpg,731432,item_weight,60 gram,"NO PRESERVATIVES NO ARTIFICIAL FLAVOURS NO ADDED SUGAR My Happy Gut is a blend of superfoods that help improve digestion, ease constipation and boost overall health by improving your gut health HOW TO USE: Add approx. half of the mix to a of hot water or buttermilk: Stir well. Enjoyl TASTES LIKE: Earthy herbs Net wt 60g MRP <780/ - NUTRITION FACTS PER JAR (60g) (incl. of all taxes) Batch Energy (Kcal) 204.24 Mfg: date Fats (g) 0.35 Best before: 12 months from manufacturing Carbs (g) 53.06 Store in a cool place. Use within 6 months of opening Protein (g) 2.04 PROPRIETARY FOOD: Manufactured & Marketed INGREDIENTS: CosMix, C-404, Gopalan Jewels, Kanakapura Road, Mulethi, Fermented Papaya, Guava, Near Kananakunte Cross, Triphala,Ginger, Ashoka Root,Jeera. Doddakallasandra, Bangalore 560062 That' $ alll For feedback or complaints, write to info@cosmix.in, call 6366160553 or post on the above address fssai LIC. NO.21219186001317 For more details, visit: WWW.cosmixin DISCLAIMER: THIS PRODUCT IS NOT INTENDED TO CURE, DIAGNOSE OR TREAT ANY DISEASE: IN CASE OF PRE EXISTING CONDITIONS, PLEASE CONSULT WITH YOUR PHYSICIAN: glass tsp dry by:"
377,https://m.media-amazon.com/images/I/71KQtc1rA6L.jpg,523149,item_weight,11.7 gram,"High-end aluminium material New Zikr1 is made from high end aluminium alloy and weighs only half the weight of the first generation zinc ring at 11.7g. With its fine rounded feel, it offers a lighter and more comfortable wearing experience_ alloy alloy"
